"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Nepal","NPL","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2251205444336","","","33.1742782592773","35.9474182128906","","","","","","","37.1117286682129","40.4459991455078","43.957878112793","45.6296806335449","44.8656806945801","","","","","57.7748489379883","","67.8414306640625","69.6675109863281","76.260856628418","80.4496307373047","84.6845092773438","87.4921875","89.4946899414062","93.5120010375977","","98.6787872314453","99.2733535766602","95.8379974365234","101.384002685547","104.299003601074",
"Nauru","NRU","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1464385986328","","","34.07080078125","30.9416999816895","","","","","","","","","","77.4358978271484","","","","","","","75.9825286865234","84.6808471679688","","75.3968276977539","",
"New Zealand","NZL","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","78.7330780029297","78.9721908569336","78.6661911010742","76.0198669433594","79.357307434082","79.709098815918","81.2568435668945","77.8498001098633","80.252799987793","81.3871002197266","81.7653274536133","82.2473907470703","82.8619995117188","80.4896697998047","84.5105361938477","84.6992568969727","84.9180526733398","85.2493896484375","86.0804824829102","86.6190032958984","86.9015884399414","87.5414810180664","88.37841796875","88.8851318359375","89.0133209228516","89.5892333984375","89.9966888427734","90.7709732055664","91.5802536010742","92.2682189941406","93.1775970458984","93.790153503418","94.3741836547852","94.4525909423828","94.9562377929688","95.7389221191406","95.0778503417969","94.8594131469727","94.0896530151367","94.2264785766602","95.0654983520508","95.2774810791016","95.6969299316406","94.5722274780273","94.6782379150391","97.175910949707","94.9795837402344","95.0859909057617","",
"Oman","OMN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","0.266259998083115","0.626219987869263","0.911390006542206","1.48241996765137","2.66156005859375","3.85229992866516","","","","19.4735794067383","20.6525592803955","23.4453201293945","25.1355209350586","28.4431991577148","27.6710796356201","32.8436393737793","33.5044593811035","","49.5071601867676","","54.9492797851562","59.8918190002441","63.1561584472656","58.3872413635254","","","72.701171875","79.3827896118164","80.3755798339844","81.7190475463867","","","","","","112.40941619873","","123.606086730957","108.202369689941","99.8837585449219","97.6507415771484","99.5681991577148","96.6924514770508","97.6543121337891","97.5306091308594","95.6931991577148","94.017936706543","98.4460525512695","90.0903778076172","",
"Other small states","OSS","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","38.339038848877","39.1464195251465","39.2212715148926","39.4421195983887","39.4667892456055","39.9433708190918","40.265941619873","41.5528182983398","40.564811706543","40.0273208618164","40.3555297851562","40.7540702819824","41.0336799621582","41.0925598144531","40.2344093322754","39.6868209838867","38.1021194458008","42.0603904724121","41.2913818359375","43.2246017456055","43.151611328125","44.8568115234375","45.6011695861816","46.5641593933105","47.0058403015137","47.1008491516113","47.9281387329102","47.7341690063477","48.0234413146973","48.8403282165527","49.7323303222656","51.2285308837891","52.8489608764648","54.0829696655273","55.4763107299805","55.0979309082031","55.4887084960938","58.3510208129883","59.5039482116699","60.888240814209","61.5671997070312","61.6880416870117","61.9920501708984","62.3311500549316","63.498950958252","64.2416610717773","64.1401672363281","63.9982299804688","64.2595825195312","65.7012481689453","","",
"Pakistan","PAK","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5559902191162","28.8128890991211","","","34.3626899719238","35.0758094787598","34.7099990844727","34.484001159668","36.4339981079102","38.0579986572266","39.2900009155273","39.7550010681152","41.3380012512207","41.4469985961914","42.9679985046387","43.6370010375977","","47.4700012207031","","",
"Panama","PAN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","31.0084590911865","31.8155708312988","39.1432609558105","41.386531829834","42.2611083984375","43.0145606994629","44.8671112060547","47.28955078125","","","55.4219284057617","55.8968696594238","57.2564582824707","57.587158203125","57.8085784912109","55.524829864502","58.2624206542969","","","","","","","","","","","","","","","","44.9491386413574","46.862548828125","65.8269119262695","66.076301574707","66.4555130004883","69.0315322875977","71.3230209350586","72.0842819213867","76.1269073486328","","","","","77.5290374755859","","71.6187515258789","70.2263107299805","83.5529479980469","","",
"Peru","PER","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","29.1304492950439","","","","31.7250900268555","36.331859588623","42.0138397216797","45.3614387512207","46.9443588256836","57.1048583984375","54.9599418640137","56.5826416015625","","","","59.3598899841309","","","","","","","","","","65.7765884399414","","","","","75.1706085205078","78.1482772827148","81.9139099121094","","81.0258407592773","80.6121368408203","84.2406005859375","","85.8144912719727","89.0756988525391","89.5817413330078","88.6708068847656","82.42578125","89.5946426391602","88.5714263916016","88.7621994018555","89.8652114868164","89.2781600952148","90.5815505981445","91.0497589111328","","89.0725784301758","90.1528472900391","",
"Philippines","PHL","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1266708374023","","68.0220718383789","","","","","","70.9453506469727","70.908447265625","","70.5328216552734","70.3658905029297","74.4718170166016","82.5813827514648","78.5082168579102","74.3816680908203","66.5352478027344","79.7402420043945","77.2712326049805","","","","","80.3430023193359","","","77.2630004882812","79.7369995117188","81.625","83.2149963378906","86.1829986572266","97.9420013427734","",
"Palau","PLW","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.1880111694336","","","","","","","","","","106.607933044434","","","","","","","100.403228759766","","",
"Papua New Guinea","PNG","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7212200164795","","","","","","","","","","","","","","59.2685012817383","","","","","","35.1547317504883","","","","","",
"Poland","POL","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","93.5314178466797","93.1137466430664","92.9160079956055","95.0777816772461","95.9252777099609","99.1982192993164","96.6259613037109","","95.9782409667969","96.417121887207","96.4085083007812","94.4811401367188","88.4522094726562","90.9474563598633","91.7747268676758","92.3431396484375","90.8552932739258","","93.0161514282227","94.1420822143555","94.7777404785156","96.9572296142578","98.6542892456055","99.067008972168","95.9145812988281","94.5279922485352","96.111328125","95.5215606689453","97.5878067016602","","","94.267463684082","96.8453216552734","97.7261962890625","97.9303665161133","","","","","","","","96.9468688964844","96.7676086425781","96.539176940918","95.8774871826172","96.036376953125","98.144889831543","100.977882385254","","","125.945510864258","",
"Pre-demographic dividend","PRE","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","17.9840908050537","17.8370399475098","18.2605895996094","18.3106002807617","18.2152805328369","18.5939693450928","18.6530704498291","18.7532997131348","19.1880302429199","19.4783706665039","19.8867206573486","20.1361103057861","20.184419631958","20.308069229126","20.5306701660156","20.6447906494141","20.7072105407715","20.4852695465088","20.6070194244385","20.6393394470215","20.8861904144287","21.1011600494385","21.0464096069336","21.5391693115234","21.6681098937988","22.4108695983887","22.5517406463623","22.7529697418213","22.9778594970703","23.1590194702148","23.6321907043457","24.6531505584717","26.6327705383301","28.4535007476807","29.3511695861816","30.3029499053955","31.42214012146","32.6961898803711","34.5271415710449","35.9685707092285","37.4767913818359","38.8517112731934","39.7686195373535","40.2382011413574","41.0527305603027","41.7949485778809","42.263671875","42.6057395935059","42.9364318847656","43.0605201721191","43.4539794921875","","","",
"Puerto Rico","PRI","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1837310791016","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","23.4427700042725","26.8983097076416","34.0940895080566","34.2620010375977","38.6945915222168","34.4352111816406","52.1260681152344","","","","","","","35.7553482055664","41.6759490966797","","","","49.8371200561523","54.2799606323242","","","","","","","","","","","","","","","","","","","","","","","","","","","93.800163269043","93.6992797851562","96.3383331298828","100.60376739502","","",
"Paraguay","PRY","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.270378112793","73.2970504760742","71.3873519897461","72.4996337890625","89.9883880615234","","84.3039093017578","83.8351211547852","73.3709564208984","75.4976577758789","78.0879364013672","80.3513488769531","78.8929977416992","77.1959991455078","75.0820007324219","68.2816009521484","","","","73.0548782348633","70.582893371582","67.9603729248047","",
"West Bank and Gaza","PSE","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.1700706481934","62.7128982543945","65.5868301391602","67.8893127441406","71.2280883789062","78.4526519775391","","82.5937805175781","86.4293975830078","83.8969879150391","91.9528884887695","84.4283905029297","86.7455062866211","82.6558532714844","82.0739288330078","79.8550491333008","79.7692108154297","82.9654083251953","81.9471130371094","87.2462463378906","90.2371292114258","90.1661682128906","90.6669235229492","92.1430587768555","",
